fbref,fbref_url,fbref_name,fotmob,fotmob_name
17376543,/en/players/17376543/Rafal-Gikiewicz,Rafal Gikiewicz,136539.0,Rafal Gikiewicz
3d3b0206,/en/players/3d3b0206/Rafal-Kurzawa,Rafal Kurzawa,465876.0,Rafal Kurzawa
949c3655,/en/players/949c3655/Rafel-Obrador,Rafel Obrador,1167529.0,Rafael Obrador
791af558,/en/players/791af558/Raffael,Raffael,25819.0,Raffael
02febfdc,/en/players/02febfdc/Raffaele-Maiello,Raffaele Maiello,193439.0,Raffaele Maiello
7091324a,/en/players/7091324a/Rafik-Guitane,Rafik Guitane,814869.0,Rafik Guitane
ecb2f4e3,/en/players/ecb2f4e3/Rafik-Halliche,Rafik Halliche,118601.0,Rafik Halliche
c2e5f306,/en/players/c2e5f306/Rafiki-Said-Ahamada,Rafiki Said Ahamada,1177313.0,Rafiki Said
0c2ac3cb,/en/players/0c2ac3cb/Rafinha,Rafinha,242469.0,Rafinha
dc38e3bc,/en/players/dc38e3bc/Ragnar-Ache,Ragnar Ache,772193.0,Ragnar Ache
b6ca8924,/en/players/b6ca8924/Ragnar-Oratmangoen,Ragnar Oratmangoen,915322.0,Ragnar Oratmangoen
b6cd4243,/en/players/b6cd4243/Ragnar-Sigurdsson,Ragnar Sigurdsson,71790.0,Ragnar Sigurdsson
b828d56a,/en/players/b828d56a/Raheem-Edwards,Raheem Edwards,664764.0,Raheem Edwards
b400bde0,/en/players/b400bde0/Raheem-Sterling,Raheem Sterling,246575.0,Raheem Sterling
b32e8c5f,/en/players/b32e8c5f/Rai-Vloet,Rai Vloet,489959.0,Rai Vloet
b4101c2e,/en/players/b4101c2e/Raimonds-Krollis,Raimonds Krollis,1048047.0,Raimonds Krollis
1931bde9,/en/players/1931bde9/Rajiv-van-La-Parra,Rajiv van La Parra,143945.0,Rajiv van La Parra
1519a888,/en/players/1519a888/Rajko-Brezancic,Rajko Brezancic,174690.0,Rajko Brezancic
1e43fad8,/en/players/1e43fad8/Ralf-Fahrmann,Ralf Fahrmann,49586.0,Ralf Fährmann
acb3e899,/en/players/acb3e899/Ralph-Priso-Mbongue,Ralph Priso Mbongue,1082109.0,Ralph Priso-Mbongue
98be0d02,/en/players/98be0d02/Ramadan-Sobhi,Ramadan Sobhi,612489.0,Ramadan Sobhi
aa5a409a,/en/players/aa5a409a/Raman-Chibsah,Raman Chibsah,399549.0,Raman Chibsah
ee21e7b3,/en/players/ee21e7b3/Rami-Al-Hajj,Rami Al Hajj,1027551.0,Rami Al Hajj
be692b64,/en/players/be692b64/Rami-Gershon,Rami Gershon,186621.0,Rami Gershon
74804a09,/en/players/74804a09/Rami-Kaib,Rami Kaib,772083.0,Rami Kaib
35c95bb2,/en/players/35c95bb2/Ramiro-Enrique,Ramiro Enrique,1230315.0,Ramiro Enrique
c762b1a6,/en/players/c762b1a6/Ramiz-Zerrouki,Ramiz Zerrouki,1074967.0,Ramiz Zerrouki
db5ee72d,/en/players/db5ee72d/Ramon-Abila,Ramon Abila,589900.0,Ramon Abila
0cc474e7,/en/players/0cc474e7/Ramon-Azeez,Ramon Azeez,362855.0,Ramon Azeez
dc56efc9,/en/players/dc56efc9/Ramon-Folch,Ramon Folch,640508.0,Ramon Folch
5a28ad23,/en/players/5a28ad23/Ramon-Hendriks,Ramon Hendriks,1125187.0,Ramon Hendriks
7dc7187e,/en/players/7dc7187e/Ramon-Leeuwin,Ramon Leeuwin,37195.0,Ramon Leeuwin
094e6df2,/en/players/094e6df2/Ramon-Lundqvist,Ramon Lundqvist,665165.0,Ramon-Pascal Lundqvist
6d12445b,/en/players/6d12445b/Ramon-Pasquel,Ramon Pasquel,862173.0,Ramon Pasquel
f36016a5,/en/players/f36016a5/Ramon-Terrats,Ramon Terrats,1202587.0,Ramon Terrats
c222d792,/en/players/c222d792/Ramon-ten-Hove,Ramon ten Hove,807045.0,Ramon ten Hove
378825c7,/en/players/378825c7/Ramy-Bensebaini,Ramy Bensebaini,559065.0,Ramy Bensebaini
6a1f66a7,/en/players/6a1f66a7/Ramzi-Aya,Ramzi Aya,190700.0,Ramzi Aya
c0b3669f,/en/players/c0b3669f/Randal-Kolo-Muani,Randal Kolo Muani,823825.0,Randal Kolo Muani
874a5031,/en/players/874a5031/Randall-Leal,Randall Leal,517875.0,Randall Leal
18a15e5e,/en/players/18a15e5e/Randell-Williams,Randell Williams,719377.0,Randell Williams
a6103274,/en/players/a6103274/Randy-Ntekja,Randy Ntekja,915264.0,Randy Nteka
7e964a67,/en/players/7e964a67/Rangelo-Janga,Rangelo Janga,213722.0,Rangelo Janga
59e4b92e,/en/players/59e4b92e/Rani-Khedira,Rani Khedira,304348.0,Rani Khedira
366609b6,/en/players/366609b6/Ranko-Veselinovic,Ranko Veselinovic,940774.0,Ranko Veselinovic
e3756e72,/en/players/e3756e72/Raoul-Bellanova,Raoul Bellanova,902651.0,Raoul Bellanova
90f3beec,/en/players/90f3beec/Raoul-Petretta,Raoul Petretta,822832.0,Raoul Petretta
968b3d05,/en/players/968b3d05/Raphael,Raphael,493736.0,Raphael
ec9f0a6c,/en/players/ec9f0a6c/Raphael-Aflalo,Raphael Aflalo,964567.0,Rafael Aflalo
525f9bf4,/en/players/525f9bf4/Raphael-Dwamena,Raphael Dwamena,557806.0,Raphael Dwamena
cf931de3,/en/players/cf931de3/Raphael-Eyongo,Raphael Eyongo,1328882.0,Raphael Eyongo
626fab5f,/en/players/626fab5f/Raphael-Framberger,Raphael Framberger,469760.0,Raphael Framberger
048a1cbc,/en/players/048a1cbc/Raphael-Guerreiro,Raphael Guerreiro,352994.0,Raphaël Guerreiro
2f002854,/en/players/2f002854/Raphael-Guzzo,Raphael Guzzo,500934.0,Raphael Guzzo
751a0fb5,/en/players/751a0fb5/Raphael-Onyedika,Raphael Onyedika,1126768.0,Raphael Onyedika
9f8e9423,/en/players/9f8e9423/Raphael-Varane,Raphael Varane,230982.0,Raphaël Varane
a0d767cd,/en/players/a0d767cd/Raphael-Wolf,Raphael Wolf,94139.0,Raphael Wolf
3423f250,/en/players/3423f250/Raphinha,Raphinha,696679.0,Raphinha
93f555ee,/en/players/93f555ee/Rares-Gal,Rares Gal,1290199.0,Rares Gal
c9f49454,/en/players/c9f49454/Rares-Ilie,Rares Ilie,1190208.0,Rares Ilie
dc43f033,/en/players/dc43f033/Rarmani-Edmonds-Green,Rarmani Edmonds Green,1076174.0,Rarmani Edmonds-Green
1673ce40,/en/players/1673ce40/Rashaan-Fernandes,Rashaan Fernandes,775358.0,Rashaan Fernandes
29e33bf3,/en/players/29e33bf3/Rashad-Muhammed,Rashad Muhammed,585445.0,Rashad Muhammed
4dc3ce03,/en/players/4dc3ce03/Rashawn-Dally,Rashawn Dally,1025976.0,Rashawn Dally
c242f4b6,/en/players/c242f4b6/Rashawn-Scott,Rashawn Scott,1328942.0,Rashawn Scott
2c3673b5,/en/players/2c3673b5/Rashid-Sumaila,Rashid Sumaila,470976.0,Rashid Sumaila
78506575,/en/players/78506575/Rasmus-Alm,Rasmus Alm,488612.0,Rasmus Alm
5a28b2d9,/en/players/5a28b2d9/Rasmus-Bengtsson,Rasmus Bengtsson,32920.0,Rasmus Bengtsson
762179d9,/en/players/762179d9/Rasmus-Falk,Rasmus Falk,199818.0,Rasmus Falk
491a433d,/en/players/491a433d/Rasmus-Hojlund,Rasmus Hojlund,1199272.0,Rasmus Højlund
ee016483,/en/players/ee016483/Rasmus-Karjalainen,Rasmus Karjalainen,787016.0,Rasmus Karjalainen
8b929ec2,/en/players/8b929ec2/Rasmus-Lauritsen,Rasmus Lauritsen,595154.0,Rasmus Lauritsen
3f319bb9,/en/players/3f319bb9/Rasmus-Nicolaisen,Rasmus Nicolaisen,656491.0,Rasmus Nicolaisen
39769cff,/en/players/39769cff/Rasmus-Nissen,Rasmus Nissen,722207.0,Rasmus Kristensen
bb898be5,/en/players/bb898be5/Rasmus-Sandberg,Rasmus Sandberg,1035408.0,Rasmus Sandberg
5b6e0403,/en/players/5b6e0403/Rauf-Huseynli,Rauf Huseynli,1177194.0,Rauf Huseynli
18f0a9f0,/en/players/18f0a9f0/Raul,Raul,1094778.0,Raul Garcia
7b6113d9,/en/players/7b6113d9/Raul-Aguilera-Jr,Raul Aguilera Jr,1180913.0,Raul Aguilera
4bd414c1,/en/players/4bd414c1/Raul-Albiol,Raul Albiol,34029.0,Raul Albiol
69b17c5b,/en/players/69b17c5b/Raul-Asencio,Raul Asencio,682526.0,Raul Asencio
8f3cbe57,/en/players/8f3cbe57/Raul-Blanco,Raul Blanco,1187468.0,Raul Blanco
1a317a1b,/en/players/1a317a1b/Raul-Garcia,Raul Garcia,195698.0,Raul Carnero
b418dbd4,/en/players/b418dbd4/Raul-Garcia,Raul Garcia,33871.0,Raul Garcia
0b2c8585,/en/players/0b2c8585/Raul-Guti,Raul Guti,814625.0,Raul Guti
b561db50,/en/players/b561db50/Raul-Jimenez,Raul Jimenez,292313.0,Raul Jiménez
ce8198f1,/en/players/ce8198f1/Raul-Morichelli,Raul Morichelli,1247358.0,Raul Morichelli
919dd4b1,/en/players/919dd4b1/Raul-Moro,Raul Moro,1169596.0,Raul Moro
ad178594,/en/players/ad178594/Raul-Navas,Raul Navas,173965.0,Raul Navas
647d39d2,/en/players/647d39d2/Raul-Parra,Raul Parra,1211788.0,Raul Parra
7a4296e1,/en/players/7a4296e1/Raul-Ruidiaz,Raul Ruidiaz,200318.0,Raul Ruidiaz
2c4fca1f,/en/players/2c4fca1f/Raul-Steau,Raul Steau,1201802.0,Raul Steau
4d753a3f,/en/players/4d753a3f/Raul-Torrente,Raul Torrente,1202891.0,Raul Torrente
02ef8778,/en/players/02ef8778/Raul-de-Tomas,Raul de Tomas,359196.0,Raul de Tomas
d47b2a0c,/en/players/d47b2a0c/Rauno-Alliku,Rauno Alliku,431847.0,Rauno Alliku
da2c1b84,/en/players/da2c1b84/Rauno-Sappinen,Rauno Sappinen,431841.0,Rauno Sappinen
e962e4b5,/en/players/e962e4b5/Rav-van-den-Berg,Rav van den Berg,1199391.0,Rav van den Berg
bf59c794,/en/players/bf59c794/Ravel-Morrison,Ravel Morrison,231804.0,Ravel Morrison
8348b24d,/en/players/8348b24d/Ray-Gaddis,Ray Gaddis,307762.0,Raymon Gaddis
9b398aea,/en/players/9b398aea/Rayan-Ait-Nouri,Rayan Ait Nouri,933845.0,Rayan Ait Nouri
b34c63a5,/en/players/b34c63a5/Rayan-Cherki,Rayan Cherki,1104053.0,Rayan Cherki
a046fc35,/en/players/a046fc35/Rayan-Philippe,Rayan Philippe,1079892.0,Rayan Philippe
fb3236a7,/en/players/fb3236a7/Rayan-Raveloson,Rayan Raveloson,591529.0,Rayan Raveloson
e3ad3368,/en/players/e3ad3368/Rayan-Souici,Rayan Souici,770279.0,Rayan Souici
bddd8ba3,/en/players/bddd8ba3/Rayhaan-Tulloch,Rayhaan Tulloch,798664.0,Rayhaan Tulloch
74e92ec8,/en/players/74e92ec8/Raymond-Adjei,Raymond Adjei,1418943.0,Raymond Adjei
51645950,/en/players/51645950/Raymond-Owusu-Frimpong,Raymond Owusu Frimpong,1254129.0,Raymond Owusu
b5380b65,/en/players/b5380b65/Rayvien-Rosario,Rayvien Rosario,1412954.0,Rayvien Rosario
a469d983,/en/players/a469d983/Raz-Rahamim,Raz Rahamim,557577.0,Raz Rahamim
7fac99d4,/en/players/7fac99d4/Razvan-Marin,Razvan Marin,574844.0,Razvan Marin
02b5c787,/en/players/02b5c787/Razvan-Oaida,Razvan Oaida,785075.0,Razvan Oaida
41efbd34,/en/players/41efbd34/Razvan-Sava,Razvan Sava,1132319.0,Razvan Sava
54073b28,/en/players/54073b28/Recio,Recio,238841.0,José Recio
135f870a,/en/players/135f870a/Reda-Akbib,Reda Akbib,1119187.0,Reda Akbib
705a1642,/en/players/705a1642/Reda-Belahyane,Reda Belahyane,1388071.0,Reda Belahyane
f3bc2eb7,/en/players/f3bc2eb7/Reda-Boultam,Reda Boultam,638741.0,Reda Boultam
88acf83f,/en/players/88acf83f/Reda-Khadra,Reda Khadra,1089922.0,Reda Khadra
4ba0176a,/en/players/4ba0176a/Reda-Kharchouch,Reda Kharchouch,1075956.0,Reda Kharchouch
107f4642,/en/players/107f4642/Reda-Rabei,Reda Rabei,763956.0,Reda Rabei
bdb57d27,/en/players/bdb57d27/Redi-Kasa,Redi Kasa,1039784.0,Redi Kasa
3c0aacd2,/en/players/3c0aacd2/Redon-Xhixha,Redon Xhixha,948251.0,Redon Xhixha
425f0d0b,/en/players/425f0d0b/Redouan-El-Hankouri,Redouan El Hankouri,952955.0,Redouan El Hankouri
cf5e4525,/en/players/cf5e4525/Redouan-El-Yaakoubi,Redouan El Yaakoubi,860740.0,Redouan El Yaakoubi
e17c2cec,/en/players/e17c2cec/Redouane-Halhal,Redouane Halhal,1298186.0,Redouane Halhal
5c7895a0,/en/players/5c7895a0/Redwan-Bourles,Redwan Bourles,1285783.0,Redwan Bourles
59dc2fe5,/en/players/59dc2fe5/Reece-Brown,Reece Brown,480753.0,Reece Brown
a681b7b7,/en/players/a681b7b7/Reece-Burke,Reece Burke,570760.0,Reece Burke
6e483aa5,/en/players/6e483aa5/Reece-Cole,Reece Cole,743471.0,Reece Cole
974b8e7f,/en/players/974b8e7f/Reece-Hannam,Reece Hannam,966032.0,Reece Hannam
1265a93a,/en/players/1265a93a/Reece-James,Reece James,807729.0,Reece James
5bc2f6ca,/en/players/5bc2f6ca/Reece-James,Reece James,463871.0,Reece James
ecb0cd77,/en/players/ecb0cd77/Reece-McAlear,Reece McAlear,1089741.0,Reece McAlear
8b6e0db2,/en/players/8b6e0db2/Reece-Oxford,Reece Oxford,575789.0,Reece Oxford
a182122b,/en/players/a182122b/Reece-Welch,Reece Welch,1113778.0,Reece Welch
97855227,/en/players/97855227/Regan-Clayton,Regan Clayton,1329537.0,Regan Clayton
ba4d4908,/en/players/ba4d4908/Regan-Slater,Regan Slater,807930.0,Regan Slater
ad9ffc7e,/en/players/ad9ffc7e/Reggie-Cannon,Reggie Cannon,825603.0,Reggie Cannon
bc270726,/en/players/bc270726/Regis-Gurtner,Regis Gurtner,26427.0,Régis Gurtner
956d4bbf,/en/players/956d4bbf/Rein-Smit,Rein Smit,1118035.0,Rein Smit
fc2248f6,/en/players/fc2248f6/Reinaldo-Radu,Reinaldo Radu,1186440.0,Reinaldo Radu
06a10001,/en/players/06a10001/Reinhold-Ranftl,Reinhold Ranftl,447085.0,Reinhold Ranftl
7dca49f6,/en/players/7dca49f6/Reinhold-Yabo,Reinhold Yabo,200515.0,Reinhold Yabo
6b21b7b5,/en/players/6b21b7b5/Reinier,Reinier,1075046.0,Reinier
c20bdcd7,/en/players/c20bdcd7/Reinildo-Mandava,Reinildo Mandava,600524.0,Reinildo
c5bdb6e3,/en/players/c5bdb6e3/Reiss-Nelson,Reiss Nelson,748382.0,Reiss Nelson
3c066877,/en/players/3c066877/Rekeem-Harper,Rekeem Harper,789579.0,Rekeem Harper
4e93da96,/en/players/4e93da96/Rekeil-Pyke,Rekeil Pyke,768698.0,Rekeil Pyke
84a7967e,/en/players/84a7967e/Reko,Reko,1117912.0,Reko Silva
e685ff44,/en/players/e685ff44/Remco-Balk,Remco Balk,1013279.0,Remco Balk
27f4f772,/en/players/27f4f772/Remi-Matthews,Remi Matthews,562726.0,Remi Matthews
ea02beaf,/en/players/ea02beaf/Remi-Oudin,Remi Oudin,780491.0,Rémi Oudin
e2e97da9,/en/players/e2e97da9/Remi-Walker,Remi Walker,1287375.0,Remi Walker
0984c5d5,/en/players/0984c5d5/Remi-Walter,Remi Walter,427855.0,Rémi Walter
c4fe2f17,/en/players/c4fe2f17/Remi-van-Ekeris,Remi van Ekeris,1393486.0,Remi van Ekeris
3392603d,/en/players/3392603d/Remko-Pasveer,Remko Pasveer,26547.0,Remko Pasveer
98d2c2c4,/en/players/98d2c2c4/Remo-Freuler,Remo Freuler,201704.0,Remo Freuler
148e136f,/en/players/148e136f/Remy-Cabella,Remy Cabella,199834.0,Rémy Cabella
477e50ce,/en/players/477e50ce/Remy-Descamps,Remy Descamps,767014.0,Rémy Descamps
6d7ede84,/en/players/6d7ede84/Remy-Dugimont,Remy Dugimont,465749.0,Rémy Dugimont
c90f380c,/en/players/c90f380c/Remy-Labeau-Lascary,Remy Labeau Lascary,1401248.0,Rémy Lascary
7f41ee30,/en/players/7f41ee30/Remy-Riou,Remy Riou,40714.0,Remy Riou
438c6082,/en/players/438c6082/Remy-Vita,Remy Vita,1178959.0,Remy Vita
9ccdd241,/en/players/9ccdd241/Renan,Renan,862135.0,Renan
387a3094,/en/players/387a3094/Renan-Bardini-Bressan,Renan Bardini Bressan,79775.0,Renan Bressan
bb598858,/en/players/bb598858/Renan-Guedes,Renan Guedes,1043709.0,Renan Guedes
ed9f7cfe,/en/players/ed9f7cfe/Renan-Lodi,Renan Lodi,793876.0,Renan Lodi
22db7a5e,/en/players/22db7a5e/Renan-Ribeiro,Renan Ribeiro,181898.0,Renan Ribeiro
9862f0d2,/en/players/9862f0d2/Renars-Varslavans,Renars Varslavans,1039196.0,Renars Varslavans
06dc2511,/en/players/06dc2511/Renat-Dadasov,Renat Dadasov,749737.0,Renat Dadashov
9cf5e1c8,/en/players/9cf5e1c8/Renato-Josipovic,Renato Josipovic,1072702.0,Renato Josipovic
802fee45,/en/players/802fee45/Renato-Pantalon,Renato Pantalon,978957.0,Renato Pantalon
032f894e,/en/players/032f894e/Renato-Sanches,Renato Sanches,589344.0,Renato Sanches
dd669209,/en/players/dd669209/Renato-Steffen,Renato Steffen,384376.0,Renato Steffen
34269bdf,/en/players/34269bdf/Renato-Tapia,Renato Tapia,489288.0,Renato Tapia
fc8fcbd1,/en/players/fc8fcbd1/Renato-Veiga,Renato Veiga,1343750.0,Renato Veiga
4e7d66f8,/en/players/4e7d66f8/Renaud-Cohade,Renaud Cohade,26051.0,Renaud Cohade
5c9ac7f0,/en/players/5c9ac7f0/Renaud-Emond,Renaud Emond,466203.0,Renaud Emond
beae3a73,/en/players/beae3a73/Renaud-Ripart,Renaud Ripart,348420.0,Renaud Ripart
f1b7c957,/en/players/f1b7c957/Rene-Gilmartin,Rene Gilmartin,22047.0,Rene Gilmartin
9a506145,/en/players/9a506145/Rene-Krhin,Rene Krhin,170667.0,Rene Krhin
3c70fb81,/en/players/3c70fb81/Rene-Renner,Rene Renner,557831.0,Rene Renner
bee587c0,/en/players/bee587c0/Rene-Santos,Rene Santos,312199.0,Rene
09f6c0a0,/en/players/09f6c0a0/Renedi-Masampu,Renedi Masampu,955143.0,Renedi Masampu
6fdb2d24,/en/players/6fdb2d24/Rens-van-Eijden,Rens van Eijden,41162.0,Rens van Eijden
78f85621,/en/players/78f85621/Reo-Hatate,Reo Hatate,980792.0,Reo Hatate
501ac0cc,/en/players/501ac0cc/Reuell-Walters,Reuell Walters,1327975.0,Reuell Walters
7703afb6,/en/players/7703afb6/Rey-Manaj,Rey Manaj,566753.0,Rey Manaj
d851507f,/en/players/d851507f/Reyer-van-Doorn,Reyer van Doorn,963970.0,Reyer van Doorn
d8e563fb,/en/players/d8e563fb/Reyes-Cleary,Reyes Cleary,1227404.0,Reyes Cleary
b1f31e45,/en/players/b1f31e45/Reza-Ghoochannejad,Reza Ghoochannejad,68226.0,Reza Ghoochannejhad
30e81a88,/en/players/30e81a88/Rhian-Brewster,Rhian Brewster,841150.0,Rhian Brewster
e4588897,/en/players/e4588897/Rhys-Bennett,Rhys Bennett,1341388.0,Rhys Bennett
07ace8c3,/en/players/07ace8c3/Rhys-Healey,Rhys Healey,372992.0,Rhys Healey
ca76b087,/en/players/ca76b087/Rhys-Norrington-Davies,Rhys Norrington Davies,914132.0,Rhys Norrington-Davies
012c975a,/en/players/012c975a/Rhys-Williams,Rhys Williams,1081076.0,Rhys Williams
374fbf7d,/en/players/374fbf7d/Riad-Nouri,Riad Nouri,179823.0,Ryad Nouri
fce521d7,/en/players/fce521d7/Ricard,Ricard,1098366.0,Ricard Sánchez
5d133e96,/en/players/5d133e96/Ricard-Artero,Ricard Artero,1287821.0,Ricard Artero
e472d4da,/en/players/e472d4da/Ricardinho,Ricardinho,1195451.0,Ricardinho
71cab4ee,/en/players/71cab4ee/Ricardo-Abel-Barbosa-Ferreira,Ricardo Abel Barbosa Ferreira,96957.0,Ricardo Ferreira
817dd85c,/en/players/817dd85c/Ricardo-Almeida-Ribeiro,Ricardo Almeida Ribeiro,570477.0,Almeida
abef8824,/en/players/abef8824/Ricardo-Batista,Ricardo Batista,35453.0,Ricardo Batista
cd7325e1,/en/players/cd7325e1/Ricardo-Costa,Ricardo Costa,30914.0,Ricardo Costa
86e95646,/en/players/86e95646/Ricardo-Delgado,Ricardo Delgado,486077.0,Ricardo Delgado
675ec481,/en/players/675ec481/Ricardo-Dinanga,Ricardo Dinanga,1101831.0,Ricardo Dinanga
12dcbdcc,/en/players/12dcbdcc/Ricardo-Esgaio,Ricardo Esgaio,300918.0,Ricardo Esgaio
fc0c03fb,/en/players/fc0c03fb/Ricardo-Farcas,Ricardo Farcas,1017402.0,Ricardo Farcas
93d5feb6,/en/players/93d5feb6/Ricardo-Fernandes,Ricardo Fernandes,777064.0,Ricardo Fernandes
b073f5ea,/en/players/b073f5ea/Ricardo-Ferreira,Ricardo Ferreira,242874.0,Ricardo Ferreira
6603fed7,/en/players/6603fed7/Ricardo-Horta,Ricardo Horta,432591.0,Ricardo Horta
c5b3e3b8,/en/players/c5b3e3b8/Ricardo-Jorge-Novo-Nunes,Ricardo Jorge Novo Nunes,96836.0,Ricardo
bd52b022,/en/players/bd52b022/Ricardo-Jorge-Oliveira-Valente,Ricardo Jorge Oliveira Valente,361736.0,Ricardo Valente
84e947d6,/en/players/84e947d6/Ricardo-Kishna,Ricardo Kishna,518373.0,Ricardo Kishna
eef2d8ce,/en/players/eef2d8ce/Ricardo-Mangas,Ricardo Mangas,824655.0,Ricardo Mangas
ec1eceed,/en/players/ec1eceed/Ricardo-Manuel-Silva,Ricardo Manuel Silva,846604.0,Ricardo Silva
52ee0234,/en/players/52ee0234/Ricardo-Matos,Ricardo Matos,1084018.0,Ricardo Matos
cc5eeb16,/en/players/cc5eeb16/Ricardo-Miguel-Martins-Alves,Ricardo Miguel Martins Alves,470515.0,Ricardo Alves
a2b1ed42,/en/players/a2b1ed42/Ricardo-Pepi,Ricardo Pepi,1036401.0,Ricardo Pepi
75a72a99,/en/players/75a72a99/Ricardo-Pereira,Ricardo Pereira,306128.0,Ricardo Pereira
6b6d252d,/en/players/6b6d252d/Ricardo-Quaresma,Ricardo Quaresma,38239.0,Ricardo Quaresma
e7f558ff,/en/players/e7f558ff/Ricardo-Ribeiro,Ricardo Ribeiro,301804.0,Ricardo
9fd0faa7,/en/players/9fd0faa7/Ricardo-Rodrigues,Ricardo Rodrigues,529350.0,Ricardo Rodrigues
7f78ad23,/en/players/7f78ad23/Ricardo-Rodriguez,Ricardo Rodriguez,115591.0,Ricardo Rodriguez
238aa706,/en/players/238aa706/Ricardo-Vaz-Te,Ricardo Vaz Te,23936.0,Ricardo Vaz Te
23d16052,/en/players/23d16052/Ricardo-Velho,Ricardo Velho,863848.0,Ricardo Velho
7016332f,/en/players/7016332f/Ricardo-Visus,Ricardo Visus,1169337.0,Ricardo Visus
1493462d,/en/players/1493462d/Ricardo-van-Rhijn,Ricardo van Rhijn,299514.0,Ricardo van Rhijn
aded8e6f,/en/players/aded8e6f/Riccardo-Calafiori,Riccardo Calafiori,1105912.0,Riccardo Calafiori
427258c9,/en/players/427258c9/Riccardo-Capellini,Riccardo Capellini,956380.0,Riccardo Capellini
ca89b6a7,/en/players/ca89b6a7/Riccardo-Cargnelutti,Riccardo Cargnelutti,878858.0,Riccardo Cargnelutti
cb513531,/en/players/cb513531/Riccardo-Castagnaviz,Riccardo Castagnaviz,1327505.0,Riccardo Castagnaviz
da77b60b,/en/players/da77b60b/Riccardo-Ciervo,Riccardo Ciervo,1210653.0,Riccardo Ciervo
76d2974a,/en/players/76d2974a/Riccardo-Daga,Riccardo Daga,850251.0,Riccardo Daga
c1bcb2df,/en/players/c1bcb2df/Riccardo-Doratiotto,Riccardo Doratiotto,994400.0,Riccardo Doratiotto
9f9b9269,/en/players/9f9b9269/Riccardo-Fiamozzi,Riccardo Fiamozzi,364532.0,Riccardo Fiamozzi
173061c0,/en/players/173061c0/Riccardo-Gagliolo,Riccardo Gagliolo,414854.0,Riccardo Gagliolo
f6dfa5b8,/en/players/f6dfa5b8/Riccardo-Improta,Riccardo Improta,288591.0,Riccardo Improta
ff4296df,/en/players/ff4296df/Riccardo-Ladinetti,Riccardo Ladinetti,892452.0,Riccardo Ladinetti
91d0fabf,/en/players/91d0fabf/Riccardo-Marchizza,Riccardo Marchizza,719946.0,Riccardo Marchizza
231430de,/en/players/231430de/Riccardo-Mastrilli,Riccardo Mastrilli,887650.0,Riccardo Mastrilli
2ec0f902,/en/players/2ec0f902/Riccardo-Meggiorini,Riccardo Meggiorini,42437.0,Riccardo Meggiorini
b746d309,/en/players/b746d309/Riccardo-Montolivo,Riccardo Montolivo,24507.0,Riccardo Montolivo
e14ec482,/en/players/e14ec482/Riccardo-Orsolini,Riccardo Orsolini,661761.0,Riccardo Orsolini
5dafcdce,/en/players/5dafcdce/Riccardo-Pinzi,Riccardo Pinzi,1329318.0,Riccardo Pinzi
845ca6cd,/en/players/845ca6cd/Riccardo-Piscitelli,Riccardo Piscitelli,415389.0,Riccardo Piscitelli
3bb7af3b,/en/players/3bb7af3b/Riccardo-Saponara,Riccardo Saponara,212645.0,Riccardo Saponara
94816803,/en/players/94816803/Riccardo-Sottil,Riccardo Sottil,933817.0,Riccardo Sottil
90e1d9dc,/en/players/90e1d9dc/Riccardo-Stivanello,Riccardo Stivanello,1327978.0,Riccardo Stivanello
ec885d1c,/en/players/ec885d1c/Riccardo-Tonin,Riccardo Tonin,1181595.0,Riccardo Tonin
9c026a2f,/en/players/9c026a2f/Riccieli,Riccieli,1033147.0,Riccieli
d2d74d9c,/en/players/d2d74d9c/Richairo-Zivkovic,Richairo Zivkovic,412708.0,Richairo Zivkovic
568c89c5,/en/players/568c89c5/Richard,Richard,943106.0,Richard
bdf8165d,/en/players/bdf8165d/Richard-Almeida,Richard Almeida,280971.0,Richard Almeida
d07b5d5a,/en/players/d07b5d5a/Richard-Keogh,Richard Keogh,23598.0,Richard Keogh
1e599267,/en/players/1e599267/Richard-Krizan,Richard Krizan,862127.0,Richard Krizan
de6cafb8,/en/players/de6cafb8/Richard-Nartey,Richard Nartey,872987.0,Richard Nartey
412056d4,/en/players/412056d4/Richard-Neudecker,Richard Neudecker,560959.0,Richard Neudecker
1b8be881,/en/players/1b8be881/Richard-Odada,Richard Odada,1220856.0,Richard Odada
ad5034c3,/en/players/ad5034c3/Richard-Ofori,Richard Ofori,424130.0,Richard Ofori
4903c3a6,/en/players/4903c3a6/Richard-Sanchez,Richard Sanchez,254962.0,Richard Sanchez
c2c0306f,/en/players/c2c0306f/Richard-Smallwood,Richard Smallwood,211839.0,Richard Smallwood
23135233,/en/players/23135233/Richard-Soumah,Richard Soumah,46549.0,Richard Soumah
9a3a436e,/en/players/9a3a436e/Richard-Stearman,Richard Stearman,23091.0,Richard Stearman
387750b7,/en/players/387750b7/Richard-Strebinger,Richard Strebinger,240338.0,Richard Strebinger
b6a8cf65,/en/players/b6a8cf65/Richard-Wood,Richard Wood,23260.0,Richard Wood
623e6a05,/en/players/623e6a05/Richard-van-der-Venne,Richard van der Venne,662363.0,Richard van der Venne
fa031b34,/en/players/fa031b34/Richarlison,Richarlison,654908.0,Richarlison
276fdbe4,/en/players/276fdbe4/Richie-Laryea,Richie Laryea,729506.0,Richie Laryea
